Walking
9560,-10108,-8524,6569,-3093,-825
11500,-7684,-6992,6468,-7184,-2333
13812,-9660,-7280,3308,-4096,6774
14144,-12404,-11300,-4884,-9230,3
13164,-7752,-4908,-5831,772,7451
12188,-11164,-6500,-5394,3725,4192
12944,-7716,-8748,-8843,5755,2705
10448,-10752,-8484,-7146,7484,1234
11116,-8560,-7844,-1699,2384,-3187
11708,-10336,-10172,-584,2134,-873
9780,-7384,-6804,-8046,8110,4201
11716,-10080,-10200,-754,915,3872
10080,-7948,-8576,-4471,5408,1652
11500,-9616,-9248,-4320,4552,4321
10696,-10224,-8888,-1351,2905,3870
11084,-10544,-7156,147,-993,-366
12016,-11744,-9544,8316,-6616,-2577
9244,-7572,-4460,2150,-1769,-4270
11044,-10404,-6396,1322,-1145,-3139
10404,-9424,-4992,-2492,-2090,-154
10496,-10844,-5208,405,-5888,-793
13536,-11908,-7612,-210,-8027,-351
14780,-12680,-11764,-1849,-5921,-374
10820,-7660,-3312,3387,1790,-447
12848,-10896,-10644,-178,2706,-3179
11496,-8560,-6968,3,4282,-967
10160,-9712,-7940,985,4298,-620
10428,-9696,-8472,7941,-1023,-4417
10768,-9004,-7968,6598,-2720,-2451
12016,-11080,-7184,2886,-3735,3927
9764,-8848,-3400,2603,-47,-609
11364,-12268,-5992,2027,-2281,-2443
10196,-9412,-4628,189,-5139,-676
11720,-9760,-5096,2932,-6844,-1806
12456,-9496,-4928,-3567,-4482,4133
13228,-11988,-6604,-2530,-3612,2079
13216,-9940,-6880,2280,1309,182
11480,-9676,-7972,-1144,5734,-6236
12012,-10056,-9384,717,5527,-2515
10236,-9040,-7524,-1054,6382,-2752
9968,-8444,-6904,1232,1882,1002
11136,-8476,-8644,1677,-2713,2235
12400,-8680,-7420,402,-3294,3375
12348,-14044,-9652,6206,-6002,1345
11156,-8452,-4960,2834,-1893,-5906
11172,-10680,-5956,790,247,-2857
9984,-7724,-4072,-3461,-1831,1139
11652,-9984,-5712,-1738,-4539,2683
12568,-9984,-5576,-5235,-2785,3577
