9112,-5816,9032,-2128,-1159,-5832
16104,-9672,10736,5622,-3792,-11647
13992,-7620,4172,11348,2115,-13070
9752,1052,11412,6722,2708,-8708
5184,5696,12236,3777,-2020,-5447
2676,27212,32767,-6873,-3398,-23009
8096,14904,16304,1211,-5108,-6234
14872,6976,14892,-8435,3366,-4242
6860,-848,10044,-568,-12411,-4849
11500,4480,12508,-13134,-8458,1190
12676,2216,9596,1060,-5944,-1595
12780,1012,10228,-7396,-6910,4095
12424,-1912,4872,-13758,-9453,6778
18236,-824,9344,54,-8571,2620
17576,-1680,4648,-942,-8027,4810
23156,-10284,-12448,2674,-30878,-7105
19808,1700,1432,168,5219,8212
11464,-3324,3940,10380,5834,4372
16092,-4320,6632,2688,-81,-10999
10360,-540,8580,13109,6749,-3727
17144,-340,3784,-861,5984,-7308
15172,968,6804,3814,556,-7661
11056,4908,10816,3459,861,-10045
2652,10660,19420,18805,-15322,-18255
18072,10656,-1016,-32768,-28626,417
17740,4036,-3968,-14648,-10409,-6544
10212,9676,2368,8949,-3002,-6160
11408,10512,5332,41,1606,2536
12924,10700,4008,6118,5067,8224
14916,9496,796,5500,-3131,4310
15568,14152,-3784,7901,4556,4654
11220,3244,-2664,-1929,10419,9851
14680,196,2284,-1117,1213,1521
15352,7256,1336,18428,14647,-7093
12952,6472,6548,224,5799,3152
12892,7240,7044,-1105,-416,5654
14504,5080,4520,-2084,-1207,6305
14920,4360,4740,-2530,1010,220
17692,6476,5132,-9687,4573,-789
15340,2124,5984,-14263,1125,994
15400,1796,4968,-6217,-2056,-851
16060,3028,4868,-5641,-583,1571
15132,3388,5452,-2324,-2279,245
16296,1476,4360,-6761,-701,2687
17120,2096,5992,-5298,633,2856
17072,8,5176,-957,-3531,529
14828,-724,4284,-122,-3222,1208
16452,848,6816,1123,-3639,-2530
16424,3884,5328,-15689,7294,12164
12092,-3636,3196,-1818,-1295,916
9876,-3740,4528,1048,-167,5342
14004,-4352,5340,-5260,-1611,3940
18616,-380,980,-3024,5966,341
16036,-1180,3708,13279,11294,-4795
9148,140,2520,15709,-19528,-1662
-4092,-22732,-3128,-25822,-32768,-3555
-25192,-32768,32767,32767,-10181,32767
16452,-28944,-2896,-32768,19427,-17530
-4956,22372,3560,32255,32767,32767
18568,-22180,8900,-32768,32767,-32768
4784,-32768,12160,-20582,-3099,-5379
10924,-11880,3008,-17227,-7132,-3518
7892,-7608,1408,7812,-1661,6349
7864,-14084,2888,-403,-2475,-5436
6888,-15164,4140,-2382,-1901,-8767
10832,-12184,2548,-2764,915,-4842
9648,-13576,4292,-123,392,1658
9620,-13252,4484,-266,116,1278
8756,-13576,4060,-1038,-1530,1199
9980,-12560,6384,-1837,-2531,-766
9016,-11900,2400,-399,811,-772
11300,-13128,4280,3498,2203,-34
7980,-14600,5628,77,-495,-274
8696,-13312,4920,-113,144,-807
9108,-13316,5092,-159,-50,-1255
10424,-12192,2492,-2173,-3999,-3858
9792,-13488,5148,-1090,-794,-2121
9704,-13156,4728,-393,99,-874
9540,-12332,4456,-706,90,-986
9604,-12644,5580,-55,-390,-641
10952,-12436,4000,-1396,-176,-1897
10884,-12344,4572,-1297,310,-1758
10860,-12424,4224,-1260,831,-1439
10460,-12888,5216,-756,149,-684
10624,-13124,4556,-611,-388,-31
11072,-12160,3512,-310,812,1045
9932,-13088,4632,-168,720,168
9524,-13308,5640,-406,-583,119
9788,-12752,4640,-476,-160,-1169
10080,-12516,3676,1325,1255,67
10256,-12644,5084,-912,357,-2367
10652,-12224,4500,-666,447,-1165
10400,-12556,4820,-97,500,-171
11104,-12340,4836,-292,776,-404
10652,-12248,4664,108,630,63
10560,-12528,5208,-243,-40,-96
11492,-12780,4664,-1606,-482,-1645
10668,-12396,5660,134,865,-1223
10828,-12268,5116,-1347,32,-1616
10848,-12188,5132,-300,324,-599
10648,-12360,5056,25,262,-430
10740,-12260,5116,73,374,113
10740,-12164,5336,-310,-64,-285
10944,-12048,5220,-139,324,58
10856,-12256,5244,-333,-73,-734
10864,-11976,5128,-379,-164,-103
10920,-11988,5208,-267,78,-53
10816,-11940,5296,-238,15,40
10760,-11952,5132,-127,269,322
10708,-12056,5304,-231,-174,-66
10716,-12284,5436,-418,-352,-507
10716,-11964,5100,-433,-338,-125
10844,-12100,4940,-244,-156,-463
10760,-12112,5104,-392,-321,-1090
11776,-11220,5912,773,1012,-2740
11660,-11440,5140,-341,-370,203
